,life_exp_max,tfr_scenario,tfr_scenario_t,start_converge_t,converge_speed_t,location,year,life_exp,fertility,population,births,deaths,years_lived,fertility_t,population_t,births_t,deaths_t,years_lived_t
10417,100.0,1.6,,,,World,2650,100.004,1.6,197350466.409,6251502.834,14082122.949,948936576.191,,,,,
10738,100.0,1.6,,,,World,2650,100.004,1.6,191803364.341,6077049.359,13685083.113,922344927.584,,,,,
11005,100.0,1.6,,,,World,2650,100.004,1.6,230877710.939,7305913.094,16481804.651,1109649086.545,,,,,
10418,100.0,1.6,,,,World,2655,100.004,1.6,189519846.295,6003537.361,13523245.888,911286548.54,,,,,
10740,100.0,1.6,,,,World,2655,100.004,1.6,184195330.587,5836083.17,13142139.246,885761923.54,,,,,
11006,100.0,1.6,,,,World,2655,100.004,1.6,221701819.381,7015644.977,15826633.082,1065550561.47,,,,,
10419,100.0,1.6,,,,World,2660,100.004,1.6,182000137.768,5765413.848,12986563.102,875131299.342,,,,,
10742,100.0,1.6,,,,World,2660,100.004,1.6,176889274.512,5604678.064,12620750.227,850630871.027,,,,,
11007,100.0,1.6,,,,World,2660,100.004,1.6,212890831.276,6736916.415,15197520.214,1023205622.19,,,,,
10420,100.0,1.6,,,,World,2665,100.004,1.6,174778988.514,5536741.432,12471192.881,840411445.482,,,,,
10744,100.0,1.6,,,,World,2665,100.004,1.6,169873202.349,5382454.464,12120059.958,816894105.901,,,,,
11008,100.0,1.6,,,,World,2665,100.004,1.6,204430227.478,6469268.42,14593429.5,982544498.221,,,,,
10421,100.0,1.6,,,,World,2670,100.004,1.6,167844537.065,5317144.783,11976288.527,807069963.429,,,,,
10746,100.0,1.6,,,,World,2670,100.004,1.6,163135596.855,5169047.847,11639246.283,784496254.972,,,,,
11009,100.0,1.6,,,,World,2670,100.004,1.6,196306066.398,6212260.258,14013365.811,943500193.927,,,,,
10422,100.0,1.6,,,,World,2675,100.004,1.6,161185393.321,5106263.465,11501036.826,775052095.938,,,,,
10748,100.0,1.6,,,,World,2675,100.004,1.6,156665398.419,4964108.144,11177519.59,753384145.363,,,,,
11010,100.0,1.6,,,,World,2675,100.004,1.6,188504960.845,5965468.7,13456373.213,906008378.657,,,,,
10423,100.0,1.6,,,,World,2680,100.004,1.6,154790619.96,4903751.344,11044656.746,744305262.687,,,,,
10750,100.0,1.6,,,,World,2680,100.004,1.6,150451986.974,4767299.181,10734121.56,723506717.53,,,,,
11011,100.0,1.6,,,,World,2680,100.004,1.6,181014056.332,5728487.344,12921533.319,870007282.749,,,,,
10424,100.0,1.6,,,,World,2685,100.004,1.6,148649714.558,4709276.039,10606398.276,714778974.105,,,,,
10752,100.0,1.6,,,,World,2685,100.004,1.6,144485164.594,4578298.151,10308324.036,694814941.426,,,,,
11012,100.0,1.6,,,,World,2685,100.004,1.6,173821010.357,5500925.973,12407964.117,835437597.149,,,,,
10425,100.0,1.6,,,,World,2690,100.004,1.6,142752592.321,4522518.39,10185541.322,686424748.038,,,,,
10754,100.0,1.6,,,,World,2690,100.004,1.6,138755138.71,4396795.099,9899427.901,667261735.597,,,,,
11013,100.0,1.6,,,,World,2690,100.004,1.6,166913972.213,5282409.918,11914818.91,802242375.41,,,,,
10426,100.0,1.6,,,,World,2695,100.004,1.6,137089569.389,4343171.937,9781394.546,659196029.389,,,,,
10756,100.0,1.6,,,,World,2695,100.004,1.6,133252505.908,4222492.392,9506761.919,640801889.287,,,,,
11014,100.0,1.6,,,,World,2695,100.004,1.6,160281563.22,5072579.436,11441285.042,770366938.398,,,,,
10427,100.0,1.6,,,,World,2700,100.004,1.6,131651346.78,4170942.4,9393294.156,633048113.05,,,,,
10758,100.0,1.6,,,,World,2700,100.004,1.6,127968236.381,4055104.22,9129681.556,615391987.789,,,,,
11015,100.0,1.6,,,,World,2700,100.004,1.6,153912857.615,4871089.097,10986582.391,739758782.816,,,,,
10428,100.0,1.6,,,,World,2705,100.004,1.6,126428995.024,4005547.188,9020602.716,607938070.28,,,,,
10760,100.0,1.6,,,,World,2705,100.004,1.6,122893659.045,3894356.102,8767567.833,590990341.076,,,,,
11016,100.0,1.6,,,,World,2705,100.004,1.6,147797364.32,4677607.2,10549961.833,710367494.263,,,,,
10429,100.0,1.6,,,,World,2710,100.004,1.6,121413939.496,3846714.924,8662708.038,583824678.358,,,,,
10762,100.0,1.6,,,,World,2710,100.004,1.6,118020447.314,3739984.449,8419826.288,567556915.513,,,,,
11017,100.0,1.6,,,,World,2710,100.004,1.6,141925009.687,4491815.24,10130703.874,682144664.61,,,,,
10430,100.0,1.6,,,,World,2715,100.004,1.6,116597946.382,3694185.008,8319022.205,560668353.086,,,,,
10764,100.0,1.6,,,,World,2715,100.004,1.6,113340605.475,3591736.143,8085886.046,545053268.276,,,,,
11018,100.0,1.6,,,,World,2715,100.004,1.6,136286121.054,4313407.385,9728117.529,655043812.862,,,,,
10431,100.0,1.6,,,,World,2720,100.004,1.6,111973109.184,3547707.197,7988980.676,538431083.759,,,,,
10766,100.0,1.6,,,,World,2720,100.004,1.6,108846455.571,3449368.128,7765198.948,523442484.157,,,,,
11019,100.0,1.6,,,,World,2720,100.004,1.6,130871410.91,4142089.983,9341539.33,629020308.736,,,,,
10432,100.0,1.6,,,,World,2725,100.004,1.6,107531835.705,3407041.2,7672041.407,517076370.461,,,,,
10768,100.0,1.6,,,,World,2725,100.004,1.6,104530624.751,3312647.02,7457238.683,502689114.656,,,,,
11020,100.0,1.6,,,,World,2725,100.004,1.6,125671961.562,3977581.075,8970332.329,604031298.708,,,,,
10433,100.0,1.6,,,,World,2730,100.004,1.6,103266835.498,3271956.277,7367683.957,496569163.732,,,,,
10770,100.0,1.6,,,,World,2730,100.004,1.6,100386033.088,3181348.702,7161499.897,482759119.45,,,,,
11021,100.0,1.6,,,,World,2730,100.004,1.6,120679210.308,3819609.921,8613885.031,580035634.792,,,,,
10434,100.0,1.6,,,,World,2735,100.004,1.6,99171107.818,3142230.857,7075408.587,476875806.73,,,,,
10772,100.0,1.6,,,,World,2735,100.004,1.6,96405881.893,3055257.952,6877497.31,463619810.315,,,,,
11022,100.0,1.6,,,,World,2735,100.004,1.6,115884935.199,3667916.546,8271610.3,556993806.339,,,,,
10435,100.0,1.6,,,,World,2740,100.004,1.6,95237930.088,3017652.161,6794735.392,457963979.896,,,,,
10774,100.0,1.6,,,,World,2740,100.004,1.6,92583642.536,2934168.088,6604764.88,445239797.475,,,,,
11023,100.0,1.6,,,,World,2740,100.004,1.6,111281241.445,3522251.313,7942944.319,534867874.904,,,,,
10436,100.0,1.6,,,,World,2745,100.004,1.6,91460846.856,2898015.862,6525203.499,439802647.942,,,,,
10776,100.0,1.6,,,,World,2745,100.004,1.6,88913045.744,2817880.627,6342855.044,427588938.153,,,,,
11024,100.0,1.6,,,,World,2745,100.004,1.6,106860548.439,3382374.52,7627345.655,513621411.9,,,,,
10437,100.0,1.6,,,,World,2750,100.004,1.6,87833659.22,2783125.747,6266370.329,422362008.93,,,,,
10778,100.0,1.6,,,,World,2750,100.004,1.6,85388071.327,2706204.978,6091338.018,410638287.114,,,,,
11025,100.0,1.6,,,,World,2750,100.004,1.6,102615577.304,3248056.002,7324294.404,493219438.676,,,,,
10438,100.0,1.6,,,,World,2755,100.004,1.6,84350414.637,2672793.402,6017810.913,405613445.24,,,,,
10780,100.0,1.6,,,,World,2755,100.004,1.6,82002938.286,2598958.121,5849801.124,394360049.024,,,,,
11026,100.0,1.6,,,,World,2755,100.004,1.6,98539338.902,3119074.76,7033291.387,473628368.78,,,,,
10439,100.0,1.6,,,,World,2760,100.004,1.6,81005397.126,2566837.903,5779117.198,389529476.396,,,,,
10782,100.0,1.6,,,,World,2760,100.004,1.6,78752095.284,2495964.312,5617848.112,378727532.624,,,,,
11027,100.0,1.6,,,,World,2760,100.004,1.6,94625122.275,2995218.587,6753857.333,454815952.386,,,,,
10440,100.0,1.6,,,,World,2765,100.004,1.6,77793117.831,2465085.51,5549897.372,374083713.733,,,,,
10784,100.0,1.6,,,,World,2765,100.004,1.6,75630211.484,2397054.783,5395098.491,363715106.748,,,,,
11028,100.0,1.6,,,,World,2765,100.004,1.6,90866483.53,2876283.716,6485532.062,436751222.932,,,,,
10441,100.0,1.6,,,,World,2770,100.004,1.6,74708305.969,2367369.386,5329775.19,359250816.957,,,,,
10786,100.0,1.6,,,,World,2770,100.004,1.6,72632167.776,2302067.463,5181186.867,349298158.185,,,,,
11029,100.0,1.6,,,,World,2770,100.004,1.6,87257235.183,2762074.483,6227873.704,419404446.001,,,,,
10442,100.0,1.6,,,,World,2775,100.004,1.6,71745900.165,2273529.315,5118389.337,345006452.514,,,,,
10788,100.0,1.6,,,,World,2775,100.004,1.6,69753048.372,2210846.71,4975762.338,335453051.307,,,,,
11030,100.0,1.6,,,,World,2775,100.004,1.6,83791435.962,2652403.005,5980457.949,402747070.333,,,,,
10443,100.0,1.6,,,,World,2780,100.004,1.6,68901040.143,2183411.445,4915392.845,331327253.642,,,,,
10790,100.0,1.6,,,,World,2780,100.004,1.6,66988132.745,2123243.065,4778487.928,322157089.291,,,,,
11031,100.0,1.6,,,,World,2780,100.004,1.6,80463381.018,2547088.877,5742877.361,386751680.803,,,,,
10444,100.0,1.6,,,,World,2785,100.004,1.6,66169058.744,2096868.035,4720452.528,318190781.984,,,,,
10792,100.0,1.6,,,,World,2785,100.004,1.6,64332887.882,2039113.005,4589040.058,309388476.834,,,,,
11032,100.0,1.6,,,,World,2785,100.004,1.6,77267592.533,2445958.87,5514740.73,371391953.211,,,,,
10445,100.0,1.6,,,,World,2790,100.004,1.6,63545474.251,2013757.214,4533248.453,305575490.656,,,,,
10794,100.0,1.6,,,,World,2790,100.004,1.6,61782960.829,1958318.709,4407108.021,297126284.275,,,,,
11033,100.0,1.6,,,,World,2790,100.004,1.6,74198810.674,2348846.652,5295672.426,356642610.812,,,,,
10446,100.0,1.6,,,,World,2795,100.004,1.6,61025983.012,1933942.747,4353473.416,293460688.758,,,,,
10796,100.0,1.6,,,,World,2795,100.004,1.6,59334171.517,1880727.83,4232393.467,285350413.127,,,,,
11034,100.0,1.6,,,,World,2795,100.004,1.6,71251984.899,2255592.503,5085311.781,342479382.559,,,,,
10447,100.0,1.6,,,,World,2800,100.004,1.6,58606452.343,1857293.809,4180832.422,281826507.306,,,,,
10798,100.0,1.6,,,,World,2800,100.004,1.6,56982505.88,1806213.272,4064609.896,274041563.021,,,,,
11035,100.0,1.6,,,,World,2800,100.004,1.6,68422265.621,2166043.056,4883312.475,328878963.045,,,,,
10448,100.0,1.6,,,,World,2805,100.004,1.6,56282913.73,1783684.769,4015042.192,270653866.566,,,,,
10800,100.0,1.6,,,,World,2805,100.004,1.6,54724109.256,1734652.983,3903482.173,263181200.013,,,,,
11036,100.0,1.6,,,,World,2805,100.004,1.6,65704996.201,2080051.043,4689341.966,315818974.079,,,,,
10449,100.0,1.6,,,,World,2810,100.004,1.6,54051556.307,1712994.985,3855830.694,259924444.711,,,,,
10802,100.0,1.6,,,,World,2810,100.004,1.6,52555280.066,1665929.755,3748746.084,252751526.178,,,,,
11037,100.0,1.6,,,,World,2810,100.004,1.6,63095705.278,1997475.053,4503080.933,303277927.807,,,,,
10450,100.0,1.6,,,,World,2815,100.004,1.6,51908720.598,1645108.604,3702936.697,249620647.731,,,,,
10804,100.0,1.6,,,,World,2815,100.004,1.6,50472463.737,1599931.035,3600147.906,242735450.387,,,,,
11038,100.0,1.6,,,,World,2815,100.004,1.6,60590099.398,1918179.302,4324222.767,291235191.286,,,,,
10451,100.0,1.6,,,,World,2820,100.004,1.6,49850892.505,1579914.376,3556109.357,239725580.504,,,,,
10806,100.0,1.6,,,,World,2820,100.004,1.6,48472246.866,1536548.739,3457444.003,233116560.219,,,,,
11039,100.0,1.6,,,,World,2820,100.004,1.6,58184055.933,1842033.405,4152473.065,279670952.441,,,,,
10452,100.0,1.6,,,,World,2825,100.004,1.6,47874697.525,1517305.47,3415107.798,230223019.004,,,,,
10808,100.0,1.6,,,,World,2825,100.004,1.6,46551351.602,1475679.074,3320400.425,223879094.955,,,,,
11040,100.0,1.6,,,,World,2825,100.004,1.6,55873616.272,1768912.166,3987549.144,268566187.362,,,,,
10453,100.0,1.6,,,,World,2830,100.004,1.6,45976895.197,1457179.297,3279700.722,221097383.6,,,,,
10810,100.0,1.6,,,,World,2830,100.004,1.6,44706630.251,1417222.37,3188792.517,215007919.661,,,,,
11041,100.0,1.6,,,,World,2830,100.004,1.6,53654979.294,1698695.365,3829179.568,257902628.924,,,,,
10454,100.0,1.6,,,,World,2835,100.004,1.6,44154373.772,1399437.339,3149666.019,212333713.437,,,,,
10812,100.0,1.6,,,,World,2835,100.004,1.6,42935060.104,1361082.909,3062404.541,206488500.32,,,,,
11042,100.0,1.6,,,,World,2835,100.004,1.6,51524495.091,1631267.566,3677103.702,247662736.663,,,,,
10455,100.0,1.6,,,,World,2840,100.004,1.6,42404145.091,1343984.991,3024790.397,203917641.854,,,,,
10814,100.0,1.6,,,,World,2840,100.004,1.6,41233738.471,1307168.772,2941029.323,198306879.985,,,,,
11043,100.0,1.6,,,,World,2840,100.004,1.6,49478658.956,1566517.92,3531071.273,237829667.872,,,,,
10456,100.0,1.6,,,,World,2845,100.004,1.6,40723339.686,1290731.405,2904869.034,195835372.787,,,,,
10816,100.0,1.6,,,,World,2845,100.004,1.6,39599877.92,1255391.689,2824467.91,190449655.863,,,,,
11044,100.0,1.6,,,,World,2845,100.004,1.6,47514105.603,1504339.988,3390841.968,228387249.836,,,,,
10457,100.0,1.6,,,,World,2850,100.004,1.6,39109202.057,1239589.338,2789705.246,188073658.1,,,,,
10818,100.0,1.6,,,,World,2850,100.004,1.6,38030801.699,1205666.895,2712529.255,182903957.311,,,,,
11045,100.0,1.6,,,,World,2850,100.004,1.6,45627603.624,1444631.564,3256185.036,219319953.162,,,,,
10458,100.0,1.6,,,,World,2855,100.004,1.6,37559086.149,1190475.013,2679110.164,180619775.805,,,,,
10820,100.0,1.6,,,,World,2855,100.004,1.6,36523939.339,1157912.99,2605029.901,175657424.681,,,,,
11046,100.0,1.6,,,,World,2855,100.004,1.6,43816050.152,1387294.506,3126878.911,210612866.165,,,,,
10459,100.0,1.6,,,,World,2860,100.004,1.6,36070450.998,1143307.979,2572902.424,173461509.146,,,,,
10822,100.0,1.6,,,,World,2860,100.004,1.6,35076822.428,1112051.803,2501793.68,168698189.001,,,,,
11047,100.0,1.6,,,,World,2860,100.004,1.6,42076465.747,1332234.576,3002710.844,202251670.275,,,,,
10460,100.0,1.6,,,,World,2865,100.004,1.6,34640856.552,1098010.978,2470907.869,166587126.509,,,,,
10824,100.0,1.6,,,,World,2865,100.004,1.6,33687080.551,1068008.268,2402651.419,162014852.48,,,,,
11048,100.0,1.6,,,,World,2865,100.004,1.6,40405989.48,1279361.283,2883476.548,194222616.427,,,,,
10461,100.0,1.6,,,,World,2870,100.004,1.6,33267959.662,1054509.821,2372959.255,159985362.147,,,,,
10826,100.0,1.6,,,,World,2870,100.004,1.6,32352437.399,1025710.295,2307440.662,155596469.792,,,,,
11049,100.0,1.6,,,,World,2870,100.004,1.6,38801874.216,1228587.734,2768979.86,186512502.407,,,,,
10462,100.0,1.6,,,,World,2875,100.004,1.6,31949510.227,1012733.261,2278895.982,153645397.674,,,,,
10828,100.0,1.6,,,,World,2875,100.004,1.6,31070707.032,985088.656,2216005.397,149432530.114,,,,,
